epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants
301,2023-01-01,Brazil,BA,TOTAL,0,31230,0,1769063,31230,1769063,209.97691,11894.40858,0.01765,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
301,2023-01-02,Brazil,BA,TOTAL,5,31235,721,1769784,31235,1769784,210.01053,11899.25627,0.01765,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
301,2023-01-03,Brazil,BA,TOTAL,19,31254,856,1770640,31254,1770640,210.13827,11905.01164,0.01765,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
301,2023-01-04,Brazil,BA,TOTAL,11,31265,1296,1771936,31265,1771936,210.21223,11913.72538,0.01764,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
301,2023-01-05,Brazil,BA,TOTAL,6,31271,1314,1773250,31271,1773250,210.25257,11922.56014,0.01763,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
301,2023-01-06,Brazil,BA,TOTAL,9,31280,1192,1774442,31280,1774442,210.31309,11930.57463,0.01763,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
301,2023-01-07,Brazil,BA,TOTAL,4,31284,801,1775243,31284,1775243,210.33998,11935.9602,0.01762,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
302,2023-01-08,Brazil,BA,TOTAL,1,31285,31,1775274,31285,1775274,210.3467,11936.16863,0.01762,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
302,2023-01-09,Brazil,BA,TOTAL,3,31288,81,1775355,31288,1775355,210.36688,11936.71324,0.01762,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
302,2023-01-10,Brazil,BA,TOTAL,7,31295,22,1775377,31295,1775377,210.41394,11936.86116,0.01763,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
302,2023-01-11,Brazil,BA,TOTAL,3,31298,1187,1776564,31298,1776564,210.43411,11944.84203,0.01762,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
302,2023-01-12,Brazil,BA,TOTAL,15,31313,320,1776884,31313,1776884,210.53496,11946.99357,0.01762,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
302,2023-01-13,Brazil,BA,TOTAL,2,31315,2702,1779586,31315,1779586,210.54841,11965.16064,0.0176,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
302,2023-01-14,Brazil,BA,TOTAL,3,31318,628,1780214,31318,1780214,210.56858,11969.38304,0.01759,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
303,2023-01-15,Brazil,BA,TOTAL,0,31318,232,1780446,31318,1780446,210.56858,11970.94291,0.01759,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
303,2023-01-16,Brazil,BA,TOTAL,8,31326,34,1780480,31326,1780480,210.62237,11971.17151,0.01759,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
303,2023-01-17,Brazil,BA,TOTAL,5,31331,748,1781228,31331,1781228,210.65599,11976.20073,0.01759,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
303,2023-01-18,Brazil,BA,TOTAL,5,31336,724,1781952,31336,1781952,210.68961,11981.06859,0.01759,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
303,2023-01-19,Brazil,BA,TOTAL,10,31346,640,1782592,31346,1782592,210.75684,11985.37168,0.01758,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
303,2023-01-20,Brazil,BA,TOTAL,3,31349,600,1783192,31349,1783192,210.77701,11989.40581,0.01758,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
303,2023-01-21,Brazil,BA,TOTAL,1,31350,393,1783585,31350,1783585,210.78374,11992.04818,0.01758,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
304,2023-01-22,Brazil,BA,TOTAL,3,31353,16,1783601,31353,1783601,210.80391,11992.15575,0.01758,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
304,2023-01-23,Brazil,BA,TOTAL,6,31359,34,1783635,31359,1783635,210.84425,11992.38435,0.01758,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
304,2023-01-24,Brazil,BA,TOTAL,9,31368,524,1784159,31368,1784159,210.90476,11995.9075,0.01758,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
304,2023-01-25,Brazil,BA,TOTAL,3,31371,568,1784727,31371,1784727,210.92493,11999.72649,0.01758,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
304,2023-01-26,Brazil,BA,TOTAL,7,31378,598,1785325,31378,1785325,210.972,12003.74718,0.01758,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
304,2023-01-27,Brazil,BA,TOTAL,1,31379,389,1785714,31379,1785714,210.97872,12006.36264,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
304,2023-01-28,Brazil,BA,TOTAL,4,31383,250,1785964,31383,1785964,211.00561,12008.04353,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
305,2023-01-29,Brazil,BA,TOTAL,0,31383,20,1785984,31383,1785984,211.00561,12008.17801,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
305,2023-01-30,Brazil,BA,TOTAL,4,31387,9,1785993,31387,1785993,211.03251,12008.23852,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
305,2023-01-31,Brazil,BA,TOTAL,2,31389,425,1786418,31389,1786418,211.04596,12011.09603,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
305,2023-02-01,Brazil,BA,TOTAL,1,31390,335,1786753,31390,1786753,211.05268,12013.34843,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
305,2023-02-02,Brazil,BA,TOTAL,4,31394,260,1787013,31394,1787013,211.07957,12015.09655,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
305,2023-02-03,Brazil,BA,TOTAL,1,31395,290,1787303,31395,1787303,211.0863,12017.04639,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
305,2023-02-04,Brazil,BA,TOTAL,0,31395,0,1787303,31395,1787303,211.0863,12017.04639,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
306,2023-02-05,Brazil,BA,TOTAL,0,31395,0,1787303,31395,1787303,211.0863,12017.04639,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
306,2023-02-06,Brazil,BA,TOTAL,3,31398,251,1787554,31398,1787554,211.10647,12018.734,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
306,2023-02-07,Brazil,BA,TOTAL,14,31412,490,1788044,31412,1788044,211.2006,12022.02855,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
306,2023-02-08,Brazil,BA,TOTAL,0,31412,292,1788336,31412,1788336,211.2006,12023.99183,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
306,2023-02-09,Brazil,BA,TOTAL,2,31414,307,1788643,31414,1788643,211.21404,12026.05596,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
306,2023-02-10,Brazil,BA,TOTAL,10,31424,313,1788956,31424,1788956,211.28128,12028.16044,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
306,2023-02-11,Brazil,BA,TOTAL,0,31424,0,1788956,31424,1788956,211.28128,12028.16044,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
307,2023-02-12,Brazil,BA,TOTAL,0,31424,0,1788956,31424,1788956,211.28128,12028.16044,0.01757,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
307,2023-02-13,Brazil,BA,TOTAL,2,31426,202,1789158,31426,1789158,211.29473,12029.5186,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
307,2023-02-14,Brazil,BA,TOTAL,1,31427,386,1789544,31427,1789544,211.30145,12032.11389,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
307,2023-02-15,Brazil,BA,TOTAL,7,31434,400,1789944,31434,1789944,211.34852,12034.80332,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
307,2023-02-16,Brazil,BA,TOTAL,7,31441,277,1790221,31441,1790221,211.39558,12036.66575,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
307,2023-02-17,Brazil,BA,TOTAL,0,31441,0,1790221,31441,1790221,211.39558,12036.66575,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
307,2023-02-18,Brazil,BA,TOTAL,0,31441,0,1790221,31441,1790221,211.39558,12036.66575,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
308,2023-02-19,Brazil,BA,TOTAL,0,31441,0,1790221,31441,1790221,211.39558,12036.66575,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
308,2023-02-20,Brazil,BA,TOTAL,0,31441,0,1790221,31441,1790221,211.39558,12036.66575,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
308,2023-02-21,Brazil,BA,TOTAL,0,31441,0,1790221,31441,1790221,211.39558,12036.66575,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
308,2023-02-22,Brazil,BA,TOTAL,0,31441,0,1790221,31441,1790221,211.39558,12036.66575,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
308,2023-02-23,Brazil,BA,TOTAL,5,31446,667,1790888,31446,1790888,211.4292,12041.15036,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
308,2023-02-24,Brazil,BA,TOTAL,1,31447,241,1791129,31447,1791129,211.43592,12042.77074,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
308,2023-02-25,Brazil,BA,TOTAL,0,31447,0,1791129,31447,1791129,211.43592,12042.77074,0.01756,1484295.0,358935.0,2689354.0,18082.04416,11681006.0,78.53799,10568359.0,71.05704,284439.0,1.91244,8038266.0,54.0458
